AGI;abscisic_acid;auxin;brassinosteroid;cytokinin;ethylene;gibberellin;jasmonic_acid;salicylic_acid;karrikin;strigolactone;summary;summary_detailed;abscisic_acid_evidence_code;auxin_evidence_code;brassinosteroid_evidence_code;cytokinin_evidence_code;ethylene_evidence_code;gibberellin_evidence_code;jasmonic_acid_evidence_code;salicylic_acid_evidence_code;karrikin_evidence_code;strigolactone_evidence_code;CountIEP;CountExclusiveIEP;pieVec
AT3G09770;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G09830;0;0;0;0;0;0;0;1;0;0;salicylic acid;salicylic acid;;;;;;;;IMP;;;0;0;piechart: valuelist="0,0,0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G09870;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;ISS;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G09940;0;0;0;0;0;0;1;0;0;0;jasmonic acid;jasmonic acid;;;;;;;IEP;;;;1;1;piechart: valuelist="0,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G10520;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IEP;;;;;;;1;1;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G10580;0;0;0;0;0;1;0;1;0;0;multiple;gibberellin,salicylic acid;;;;;;IBA;;IBA;;;0;0;piechart: valuelist="0,0,0,0,0,1,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G10585;0;0;0;0;0;1;0;1;0;0;multiple;gibberellin,salicylic acid;;;;;;IBA;;IBA;;;0;0;piechart: valuelist="0,0,0,0,0,1,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G10595;0;0;0;0;0;1;0;1;0;0;multiple;gibberellin,salicylic acid;;;;;;IBA;;IBA;;;0;0;piechart: valuelist="0,0,0,0,0,1,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G10660;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IBA;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11050;1;0;0;1;0;0;0;0;0;0;multiple;abscisic acid,cytokinin;IEP;;;IBA;;;;;;;1;1;piechart: valuelist="1,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11100;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IMP;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11180;0;0;0;0;0;0;1;0;0;0;jasmonic acid;jasmonic acid;;;;;;;IBA,IDA,IGI;;;;0;0;piechart: valuelist="0,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11220;1;1;0;0;0;0;0;0;0;0;multiple;abscisic acid,auxin;IMP;IMP;;;;;;;;;0;0;piechart: valuelist="1,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11260;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IEP;;;;;;;;;1;1;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11280;0;0;0;0;0;1;0;1;0;0;multiple;gibberellin,salicylic acid;;;;;;IEP;;IEP;;;2;2;piechart: valuelist="0,0,0,0,0,1,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11340;0;0;0;0;0;0;0;1;0;0;salicylic acid;salicylic acid;;;;;;;;IDA;;;0;0;piechart: valuelist="0,0,0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11440;0;0;0;0;1;0;0;1;0;0;multiple;ethylene,salicylic acid;;;;;IEP;;;IEP;;;2;2;piechart: valuelist="0,0,0,0,1,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11600;0;0;0;0;0;0;0;0;1;0;karrikin;karrikin;;;;;;;;;IEP;;1;1;piechart: valuelist="0,0,0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11670;0;0;0;0;0;0;1;0;0;0;jasmonic acid;jasmonic acid;;;;;;;IMP,IGI;;;;0;0;piechart: valuelist="0,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11820;1;0;0;0;0;0;1;1;0;0;multiple;abscisic acid,jasmonic acid,salicylic acid;IEP;;;;;;IGI;IGI;;;1;1;piechart: valuelist="1,0,0,0,0,0,1,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G11910;0;0;0;0;0;0;1;0;0;0;jasmonic acid;jasmonic acid;;;;;;;IMP;;;;0;0;piechart: valuelist="0,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G12290;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IBA;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G12380;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IMP;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G12500;0;0;0;0;1;0;1;0;0;0;multiple;ethylene,jasmonic acid;;;;;IGI;;IGI;;;;0;0;piechart: valuelist="0,0,0,0,1,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G12560;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IEP;;;;;;;;;;1;1;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G12820;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IEP;;;;;;1;1;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G12830;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;ISS;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G12900;0;1;0;1;1;0;0;0;0;0;multiple;auxin,cytokinin,ethylene;;IBA;;IBA;IBA,IEP;;;;;;1;0;piechart: valuelist="0,1,0,1,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G12955;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;ISS;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G13300;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IMP;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G13790;0;0;0;0;0;0;0;0;1;0;karrikin;karrikin;;;;;;;;;IEP;;1;1;piechart: valuelist="0,0,0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G13890;0;0;0;0;0;1;0;0;0;0;gibberellin;gibberellin;;;;;;IEP;;;;;1;1;piechart: valuelist="0,0,0,0,0,1,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G14050;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IEP;;;;;;;;;;1;1;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G14370;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IMP;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G14420;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IDA;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G14840;0;0;0;0;1;0;1;0;0;0;multiple;ethylene,jasmonic acid;;;;;IMP;;IMP;;;;0;0;piechart: valuelist="0,0,0,0,1,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G14880;0;0;0;0;0;0;0;0;1;0;karrikin;karrikin;;;;;;;;;IEP;;1;1;piechart: valuelist="0,0,0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G15010;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IMP;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G15210;1;0;0;0;1;0;1;0;0;0;multiple;abscisic acid,ethylene,jasmonic acid;IMP;;;;TAS,IMP;;IMP;;;;0;0;piechart: valuelist="1,0,0,0,1,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G15360;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IDA;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G15380;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IMP;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G15500;0;0;0;0;0;0;1;0;0;0;jasmonic acid;jasmonic acid;;;;;;;TAS;;;;0;0;piechart: valuelist="0,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G15510;0;0;0;0;0;0;1;0;0;0;jasmonic acid;jasmonic acid;;;;;;;IEP;;;;1;1;piechart: valuelist="0,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G16350;0;1;0;0;1;1;1;0;0;0;multiple;auxin,ethylene,gibberellin,jasmonic acid;;IBA,IEP;;;IEP,IBA;IEP,IBA;IEP,IBA;;;;4;0;piechart: valuelist="0,1,0,0,1,1,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G16360;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IGI,IMP,IBA;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G16470;0;0;0;0;0;0;1;0;0;0;jasmonic acid;jasmonic acid;;;;;;;IEP,TAS;;;;1;0;piechart: valuelist="0,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G16500;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;TAS;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G16640;0;1;0;1;0;0;0;0;0;0;multiple;auxin,cytokinin;;IMP;;IDA;;;;;;;0;0;piechart: valuelist="0,1,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G16770;0;0;0;1;1;0;1;0;0;0;multiple;cytokinin,ethylene,jasmonic acid;;;;IEP;TAS,IEP;;IEP;;;;3;2;piechart: valuelist="0,0,0,1,1,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G16890;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G17410;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G17510;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G17600;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;TAS;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G17609;0;0;0;0;0;0;0;0;1;0;karrikin;karrikin;;;;;;;;;IEP;;1;1;piechart: valuelist="0,0,0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G17980;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G18040;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G18390;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IDA;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G18485;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IMP;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G18490;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G18780;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IEP;;;;;;;1;1;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G19100;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IBA;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G19270;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IBA,IDA;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G19290;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IDA,IEP,IMP;;;;;;;;;;1;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G19450;0;0;0;0;0;0;0;0;1;0;karrikin;karrikin;;;;;;;;;IEP;;1;1;piechart: valuelist="0,0,0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G19580;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IEP,IMP;;;;;;;;;;1;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G19600;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G20220;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;ISS;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G20310;1;0;0;0;1;0;0;0;0;0;multiple;abscisic acid,ethylene;IMP;;;;TAS;;;;;;0;0;piechart: valuelist="1,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G20410;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IBA;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G20470;1;0;0;0;0;0;0;1;0;0;multiple;abscisic acid,salicylic acid;IEP;;;;;;;IEP;;;2;2;piechart: valuelist="1,0,0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G20780;0;0;1;0;0;0;0;0;0;0;brassinosteroid;brassinosteroid;;;IMP;;;;;;;;0;0;piechart: valuelist="0,0,1,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G20860;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IMP;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G21090;0;0;0;0;0;0;0;0;1;0;karrikin;karrikin;;;;;;;;;IEP;;1;1;piechart: valuelist="0,0,0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G21110;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IDA;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G21220;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IMP;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G21420;0;0;0;0;0;0;0;0;0;1;strigolactone;strigolactone;;;;;;;;;;IGI,IBA;0;0;piechart: valuelist="0,0,0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G21510;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;TAS,IGI,IBA,IMP;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G21560;0;0;0;0;0;0;0;0;1;0;karrikin;karrikin;;;;;;;;;IEP;;1;1;piechart: valuelist="0,0,0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G21650;0;0;1;0;0;0;0;0;0;0;brassinosteroid;brassinosteroid;;;IDA;;;;;;;;0;0;piechart: valuelist="0,0,1,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G21780;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;TAS,IEP,IDA;;;;;;;;;;1;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G22060;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IEP;;;;;;;;;;1;1;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT3G22231;1;0;0;0;0;0;0;1;0;0;multiple;abscisic acid,salicylic acid;IMP;;;;;;;IMP;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
